date,state,fips,cases,deaths,cases_daily,deaths_daily
2020-09-06,New Jersey,34,195841,15989,311,4
2020-09-07,New Jersey,34,196173,15991,332,2
2020-09-08,New Jersey,34,196450,15996,277,5
2020-09-09,New Jersey,34,196779,16009,329,13
2020-09-10,New Jersey,34,197203,16014,424,5
2020-09-11,New Jersey,34,197677,16023,474,9
2020-09-12,New Jersey,34,198126,16027,449,4
2020-09-13,New Jersey,34,198423,16031,297,4
2020-09-14,New Jersey,34,198757,16034,334,3
2020-09-15,New Jersey,34,199193,16043,436,9
2020-09-16,New Jersey,34,199583,16054,390,11
2020-09-17,New Jersey,34,200152,16057,569,3
2020-09-18,New Jersey,34,200639,16061,487,4
2020-09-19,New Jersey,34,201100,16064,461,3
2020-09-20,New Jersey,34,201553,16067,453,3
2020-09-21,New Jersey,34,201945,16069,392,2
2020-09-22,New Jersey,34,202371,16076,426,7
2020-09-23,New Jersey,34,202779,16082,408,6
2020-09-24,New Jersey,34,203343,16091,564,9
2020-09-25,New Jersey,34,203891,16097,548,6
2020-09-26,New Jersey,34,204641,16103,750,6
2020-09-27,New Jersey,34,205339,16106,698,3
2020-09-28,New Jersey,34,205898,16107,559,1
2020-09-29,New Jersey,34,206354,16117,456,10
2020-09-30,New Jersey,34,207062,16122,708,5
2020-10-01,New Jersey,34,207676,16127,614,5
2020-10-02,New Jersey,34,208416,16131,740,4
2020-10-03,New Jersey,34,209363,16135,947,4
2020-10-04,New Jersey,34,209989,16136,626,1
2020-10-05,New Jersey,34,210500,16138,511,2
2020-10-06,New Jersey,34,211129,16147,629,9
2020-10-07,New Jersey,34,211638,16152,509,5
2020-10-08,New Jersey,34,212936,16161,1298,9
2020-10-09,New Jersey,34,213801,16164,865,3
2020-10-10,New Jersey,34,214665,16171,864,7
2020-10-11,New Jersey,34,215416,16174,751,3
2020-10-12,New Jersey,34,215885,16175,469,1
2020-10-13,New Jersey,34,216873,16182,988,7
2020-10-14,New Jersey,34,217812,16191,939,9
2020-10-15,New Jersey,34,218783,16197,971,6
2020-10-16,New Jersey,34,219593,16202,810,5
2020-10-17,New Jersey,34,220527,16204,934,2
2020-10-18,New Jersey,34,221802,16211,1275,7
2020-10-19,New Jersey,34,222994,16214,1192,3
2020-10-20,New Jersey,34,223982,16227,988,13
2020-10-21,New Jersey,34,225012,16245,1030,18
2020-10-22,New Jersey,34,226174,16263,1162,18
2020-10-23,New Jersey,34,227219,16273,1045,10
2020-10-24,New Jersey,34,229128,16281,1909,8
2020-10-25,New Jersey,34,230257,16285,1129,4
2020-10-26,New Jersey,34,231473,16292,1216,7
2020-10-27,New Jersey,34,233120,16306,1647,14
2020-10-28,New Jersey,34,234790,16324,1670,18
2020-10-29,New Jersey,34,236340,16332,1550,8
2020-10-30,New Jersey,34,238316,16339,1976,7
2020-10-31,New Jersey,34,239679,16350,1363,11
2020-11-01,New Jersey,34,241422,16354,1743,4
2020-11-02,New Jersey,34,242790,16357,1368,3
2020-11-03,New Jersey,34,244614,16371,1824,14
2020-11-04,New Jersey,34,247057,16391,2443,20
2020-11-05,New Jersey,34,249019,16403,1962,12
2020-11-06,New Jersey,34,251180,16416,2161,13
2020-11-07,New Jersey,34,254382,16425,3202,9
2020-11-08,New Jersey,34,256395,16429,2013,4
2020-11-09,New Jersey,34,258453,16440,2058,11
2020-11-10,New Jersey,34,262230,16461,3777,21
2020-11-11,New Jersey,34,265295,16476,3065,15
2020-11-12,New Jersey,34,268787,16495,3492,19
2020-11-13,New Jersey,34,272184,16522,3397,27
2020-11-14,New Jersey,34,276537,16548,4353,26
2020-11-15,New Jersey,34,281075,16566,4538,18
2020-11-16,New Jersey,34,283294,16580,2219,14
2020-11-17,New Jersey,34,287320,16618,4026,38
2020-11-18,New Jersey,34,291374,16655,4054,37
2020-11-19,New Jersey,34,295556,16689,4182,34
2020-11-20,New Jersey,34,299182,16712,3626,23
2020-11-21,New Jersey,34,303851,16746,4669,34
2020-11-22,New Jersey,34,307819,16761,3968,15
2020-11-23,New Jersey,34,311400,16772,3581,11
2020-11-24,New Jersey,34,315675,16819,4275,47
2020-11-25,New Jersey,34,319734,16886,4059,67
2020-11-26,New Jersey,34,324207,16925,4473,39
2020-11-27,New Jersey,34,328302,16942,4095,17
2020-11-28,New Jersey,34,332104,16965,3802,23
2020-11-29,New Jersey,34,335943,16978,3839,13
2020-11-30,New Jersey,34,339133,16993,3190,15
2020-12-01,New Jersey,34,343739,17083,4606,90
2020-12-02,New Jersey,34,348042,17145,4303,62
2020-12-03,New Jersey,34,352835,17209,4793,64
2020-12-04,New Jersey,34,358498,17255,5663,46
2020-12-05,New Jersey,34,363822,17306,5324,51
2020-12-06,New Jersey,34,369852,17321,6030,15
2020-12-07,New Jersey,34,373415,17336,3563,15
2020-12-08,New Jersey,34,378891,17426,5476,90
2020-12-09,New Jersey,34,383354,17542,4463,116
2020-12-10,New Jersey,34,388474,17608,5120,66
2020-12-11,New Jersey,34,392124,17662,3650,54
2020-12-12,New Jersey,34,398364,17732,6240,70
2020-12-13,New Jersey,34,402518,17751,4154,19
2020-12-14,New Jersey,34,407316,17775,4798,24
2020-12-15,New Jersey,34,411282,17872,3966,97
2020-12-16,New Jersey,34,416983,18003,5701,131
2020-12-17,New Jersey,34,421238,18080,4255,77
2020-12-18,New Jersey,34,425134,18124,3896,44
2020-12-19,New Jersey,34,429325,18173,4191,49
2020-12-20,New Jersey,34,434500,18194,5175,21
2020-12-21,New Jersey,34,437671,18223,3171,29
2020-12-22,New Jersey,34,442274,18326,4603,103
2020-12-23,New Jersey,34,447083,18466,4809,140
2020-12-24,New Jersey,34,451787,18544,4704,78
2020-12-25,New Jersey,34,456847,18595,5060,51
2020-12-26,New Jersey,34,460846,18613,3999,18
2020-12-27,New Jersey,34,463166,18630,2320,17
2020-12-28,New Jersey,34,465910,18651,2744,21
2020-12-29,New Jersey,34,469567,18777,3657,126
2020-12-30,New Jersey,34,474285,18952,4718,175
2020-12-31,New Jersey,34,479381,19042,5096,90
2021-01-01,New Jersey,34,484882,19160,5501,118
2021-01-02,New Jersey,34,490393,19187,5511,27
2021-01-03,New Jersey,34,494063,19208,3670,21
2021-01-04,New Jersey,34,545155,19244,51092,36
2021-01-05,New Jersey,34,551419,19382,6264,138
2021-01-06,New Jersey,34,557271,19523,5852,141
2021-01-07,New Jersey,34,564750,19646,7479,123
2021-01-08,New Jersey,34,571771,19756,7021,110
2021-01-09,New Jersey,34,579182,19854,7411,98
2021-01-10,New Jersey,34,584828,19886,5646,32
2021-01-11,New Jersey,34,590165,19932,5337,46
2021-01-12,New Jersey,34,594751,20039,4586,107
2021-01-13,New Jersey,34,602629,20166,7878,127
2021-01-14,New Jersey,34,609721,20253,7092,87
2021-01-15,New Jersey,34,616086,20320,6365,67
2021-01-16,New Jersey,34,622085,20414,5999,94
2021-01-17,New Jersey,34,627221,20439,5136,25
2021-01-18,New Jersey,34,631074,20458,3853,19
2021-01-19,New Jersey,34,635701,20512,4627,54
2021-01-20,New Jersey,34,641140,20667,5439,155
2021-01-21,New Jersey,34,646188,20760,5048,93
2021-01-22,New Jersey,34,650388,20875,4200,115
2021-01-23,New Jersey,34,657536,20934,7148,59
2021-01-24,New Jersey,34,662808,20951,5272,17
2021-01-25,New Jersey,34,666951,20972,4143,21
2021-01-26,New Jersey,34,671727,21105,4776,133
2021-01-27,New Jersey,34,676537,21234,4810,129
2021-01-28,New Jersey,34,681283,21301,4746,67
2021-01-29,New Jersey,34,687269,21383,5986,82
2021-01-30,New Jersey,34,692543,21455,5274,72
2021-01-31,New Jersey,34,696831,21484,4288,29
2021-02-01,New Jersey,34,700346,21513,3515,29
2021-02-02,New Jersey,34,703496,21584,3150,71
2021-02-03,New Jersey,34,705807,21693,2311,109
2021-02-04,New Jersey,34,709096,21793,3289,100
2021-02-05,New Jersey,34,713324,21886,4228,93
2021-02-06,New Jersey,34,717834,21964,4510,78
2021-02-07,New Jersey,34,722166,21989,4332,25
2021-02-08,New Jersey,34,724727,22011,2561,22
2021-02-09,New Jersey,34,728304,22103,3577,92
2021-02-10,New Jersey,34,732674,22191,4370,88
2021-02-11,New Jersey,34,736330,22329,3656,138
2021-02-12,New Jersey,34,740062,22393,3732,64
2021-02-13,New Jersey,34,743819,22440,3757,47
2021-02-14,New Jersey,34,745987,22454,2168,14
2021-02-15,New Jersey,34,747432,22466,1445,12
2021-02-16,New Jersey,34,751065,22497,3633,31
2021-02-17,New Jersey,34,755174,22589,4109,92
2021-02-18,New Jersey,34,758450,22721,3276,132
2021-02-19,New Jersey,34,761496,22784,3046,63
2021-02-20,New Jersey,34,764374,22834,2878,50
2021-02-21,New Jersey,34,766405,22858,2031,24
2021-02-22,New Jersey,34,769109,22874,2704,16
2021-02-23,New Jersey,34,772267,22978,3158,104
2021-02-24,New Jersey,34,775385,23035,3118,57
2021-02-25,New Jersey,34,778960,23105,3575,70
2021-02-26,New Jersey,34,782829,23192,3869,87
2021-02-27,New Jersey,34,786964,23238,4135,46
2021-02-28,New Jersey,34,789354,23252,2390,14
2021-03-01,New Jersey,34,792496,23273,3142,21
2021-03-02,New Jersey,34,795785,23321,3289,48
2021-03-03,New Jersey,34,799476,23383,3691,62
2021-03-04,New Jersey,34,802669,23491,3193,108
2021-03-05,New Jersey,34,806367,23521,3698,30
2021-03-06,New Jersey,34,810089,23557,3722,36
2021-03-07,New Jersey,34,812609,23574,2520,17
2021-03-08,New Jersey,34,814916,23590,2307,16
2021-03-09,New Jersey,34,819042,23635,4126,45
2021-03-10,New Jersey,34,822817,23691,3775,56
2021-03-11,New Jersey,34,826631,23737,3814,46
2021-03-12,New Jersey,34,830847,23854,4216,117
2021-03-13,New Jersey,34,834714,23888,3867,34
2021-03-14,New Jersey,34,838024,23903,3310,15
2021-03-15,New Jersey,34,840846,23925,2822,22
2021-03-16,New Jersey,34,844563,23966,3717,41
2021-03-17,New Jersey,34,848875,24004,4312,38
2021-03-18,New Jersey,34,853347,24076,4472,72
2021-03-19,New Jersey,34,857739,24103,4392,27
2021-03-20,New Jersey,34,862648,24134,4909,31
2021-03-21,New Jersey,34,865886,24174,3238,40
2021-03-22,New Jersey,34,869037,24181,3151,7
2021-03-23,New Jersey,34,873840,24242,4803,61
2021-03-24,New Jersey,34,877936,24293,4096,51
2021-03-25,New Jersey,34,881880,24330,3944,37
2021-03-26,New Jersey,34,887479,24358,5599,28
2021-03-27,New Jersey,34,892145,24382,4666,24
2021-03-28,New Jersey,34,896650,24389,4505,7
2021-03-29,New Jersey,34,900271,24404,3621,15
2021-03-30,New Jersey,34,905144,24486,4873,82
2021-03-31,New Jersey,34,908812,24528,3668,42
2021-04-01,New Jersey,34,914420,24591,5608,63
2021-04-02,New Jersey,34,918949,24615,4529,24
2021-04-03,New Jersey,34,923394,24632,4445,17
2021-04-04,New Jersey,34,927195,24637,3801,5
2021-04-05,New Jersey,34,930026,24649,2831,12
2021-04-06,New Jersey,34,933738,24700,3712,51
2021-04-07,New Jersey,34,937979,24744,4241,44
2021-04-08,New Jersey,34,942311,24783,4332,39
2021-04-09,New Jersey,34,946504,24826,4193,43
2021-04-10,New Jersey,34,950103,24859,3599,33
2021-04-11,New Jersey,34,953490,24870,3387,11
2021-04-12,New Jersey,34,955966,24896,2476,26
2021-04-13,New Jersey,34,959920,24945,3954,49
2021-04-14,New Jersey,34,963483,24987,3563,42
2021-04-15,New Jersey,34,967401,25034,3918,47
2021-04-16,New Jersey,34,971782,25094,4381,60
2021-04-17,New Jersey,34,975704,25134,3922,40
2021-04-18,New Jersey,34,978853,25143,3149,9
2021-04-19,New Jersey,34,981036,25161,2183,18
2021-04-20,New Jersey,34,983875,25206,2839,45
2021-04-21,New Jersey,34,987350,25252,3475,46
2021-04-22,New Jersey,34,990580,25282,3230,30
2021-04-23,New Jersey,34,993414,25328,2834,46
2021-04-24,New Jersey,34,996197,25367,2783,39
2021-04-25,New Jersey,34,997891,25380,1694,13
2021-04-26,New Jersey,34,988886,25399,-9005,19
2021-04-27,New Jersey,34,991010,25460,2124,61
2021-04-28,New Jersey,34,993121,25495,2111,35
2021-04-29,New Jersey,34,995365,25529,2244,34
2021-04-30,New Jersey,34,997222,25554,1857,25
2021-05-01,New Jersey,34,998811,25588,1589,34
2021-05-02,New Jersey,34,1000009,25600,1198,12
2021-05-03,New Jersey,34,1000992,25616,983,16
2021-05-04,New Jersey,34,1001996,25658,1004,42
2021-05-05,New Jersey,34,1004525,25692,2529,34
2021-05-06,New Jersey,34,1005938,25740,1413,48
2021-05-07,New Jersey,34,1006905,25769,967,29
2021-05-08,New Jersey,34,1007555,25791,650,22
2021-05-09,New Jersey,34,1007894,25801,339,10
2021-05-10,New Jersey,34,1008046,25809,152,8
2021-05-11,New Jersey,34,1008607,25840,561,31
2021-05-12,New Jersey,34,1009093,25873,486,33
2021-05-13,New Jersey,34,1009521,25905,428,32
2021-05-14,New Jersey,34,1009844,25931,323,26
2021-05-15,New Jersey,34,1010490,25952,646,21
2021-05-16,New Jersey,34,1010759,25961,269,9
2021-05-17,New Jersey,34,1011107,25974,348,13
2021-05-18,New Jersey,34,1011752,25998,645,24
2021-05-19,New Jersey,34,1012196,26018,444,20
2021-05-20,New Jersey,34,1012757,26041,561,23
2021-05-21,New Jersey,34,1013409,26059,652,18
2021-05-22,New Jersey,34,1013787,26072,378,13
2021-05-23,New Jersey,34,1014088,26079,301,7
2021-05-24,New Jersey,34,1014190,26088,102,9
2021-05-25,New Jersey,34,1014579,26112,389,24
2021-05-26,New Jersey,34,1014974,26137,395,25
2021-05-27,New Jersey,34,1015368,26173,394,36
2021-05-28,New Jersey,34,1015634,26185,266,12
2021-05-29,New Jersey,34,1015889,26201,255,16
2021-05-30,New Jersey,34,1016135,26207,246,6
2021-05-31,New Jersey,34,1016332,26212,197,5
2021-06-01,New Jersey,34,1016490,26219,158,7
2021-06-02,New Jersey,34,1016763,26239,273,20
2021-06-03,New Jersey,34,1017044,26253,281,14
2021-06-04,New Jersey,34,1017337,26265,293,12
2021-06-05,New Jersey,34,1017695,26273,358,8
2021-06-06,New Jersey,34,1017904,26279,209,6
2021-06-07,New Jersey,34,1018112,26285,208,6
2021-06-08,New Jersey,34,1018307,26295,195,10
2021-06-09,New Jersey,34,1018491,26309,184,14
2021-06-10,New Jersey,34,1018833,26322,342,13
2021-06-11,New Jersey,34,1019107,26324,274,2
2021-06-12,New Jersey,34,1019356,26327,249,3
2021-06-13,New Jersey,34,1019563,26330,207,3
2021-06-14,New Jersey,34,1019794,26334,231,4
2021-06-15,New Jersey,34,1020043,26345,249,11
2021-06-16,New Jersey,34,1020326,26352,283,7
2021-06-17,New Jersey,34,1020564,26364,238,12
2021-06-18,New Jersey,34,1020830,26368,266,4
2021-06-19,New Jersey,34,1021038,26372,208,4
2021-06-20,New Jersey,34,1021182,26374,144,2
2021-06-21,New Jersey,34,1021323,26377,141,3
2021-06-22,New Jersey,34,1021554,26392,231,15
2021-06-23,New Jersey,34,1021822,26403,268,11
2021-06-24,New Jersey,34,1022094,26417,272,14
2021-06-25,New Jersey,34,1022443,26428,349,11
2021-06-26,New Jersey,34,1022680,26434,237,6
2021-06-27,New Jersey,34,1022830,26437,150,3
2021-06-28,New Jersey,34,1022977,26438,147,1
2021-06-29,New Jersey,34,1023200,26444,223,6
2021-06-30,New Jersey,34,1023395,26452,195,8
2021-07-01,New Jersey,34,1023613,26463,218,11
2021-07-02,New Jersey,34,1023923,26468,310,5
2021-07-03,New Jersey,34,1024113,26473,190,5
2021-07-04,New Jersey,34,1024225,26473,112,0
2021-07-05,New Jersey,34,1024311,26477,86,4
2021-07-06,New Jersey,34,1024465,26477,154,0
2021-07-07,New Jersey,34,1024748,26490,283,13
2021-07-08,New Jersey,34,1025079,26493,331,3
2021-07-09,New Jersey,34,1025477,26496,398,3
2021-07-10,New Jersey,34,1025788,26501,311,5
2021-07-11,New Jersey,34,1026071,26505,283,4
2021-07-12,New Jersey,34,1026286,26509,215,4
2021-07-13,New Jersey,34,1026649,26517,363,8
2021-07-14,New Jersey,34,1027014,26520,365,3
2021-07-15,New Jersey,34,1027460,26529,446,9
2021-07-16,New Jersey,34,1027954,26531,494,2
2021-07-17,New Jersey,34,1028503,26536,549,5
2021-07-18,New Jersey,34,1028931,26539,428,3
2021-07-19,New Jersey,34,1029243,26545,312,6
2021-07-20,New Jersey,34,1029901,26557,658,12
2021-07-21,New Jersey,34,1030600,26562,699,5
2021-07-22,New Jersey,34,1031346,26564,746,2
2021-07-23,New Jersey,34,1032255,26568,909,4
2021-07-24,New Jersey,34,1033116,26573,861,5
2021-07-25,New Jersey,34,1033712,26575,596,2
2021-07-26,New Jersey,34,1034233,26579,521,4
2021-07-27,New Jersey,34,1035027,26586,794,7
2021-07-28,New Jersey,34,1035975,26589,948,3
2021-07-29,New Jersey,34,1037052,26590,1077,1
2021-07-30,New Jersey,34,1038171,26595,1119,5
2021-07-31,New Jersey,34,1039353,26602,1182,7
2021-08-01,New Jersey,34,1040281,26607,928,5
2021-08-02,New Jersey,34,1041159,26606,878,-1
2021-08-03,New Jersey,34,1042472,26614,1313,8
2021-08-04,New Jersey,34,1043702,26625,1230,11
2021-08-05,New Jersey,34,1045168,26629,1466,4
2021-08-06,New Jersey,34,1046514,26636,1346,7
2021-08-07,New Jersey,34,1048053,26645,1539,9
2021-08-08,New Jersey,34,1049222,26650,1169,5
2021-08-09,New Jersey,34,1050083,26650,861,0
2021-08-10,New Jersey,34,1051712,26659,1629,9
2021-08-11,New Jersey,34,1053398,26665,1686,6
2021-08-12,New Jersey,34,1055252,26672,1854,7
2021-08-13,New Jersey,34,1057096,26681,1844,9
2021-08-14,New Jersey,34,1059660,26692,2564,11
2021-08-15,New Jersey,34,1060934,26695,1274,3
2021-08-16,New Jersey,34,1062238,26696,1304,1
2021-08-17,New Jersey,34,1064059,26715,1821,19
2021-08-18,New Jersey,34,1065736,26721,1677,6
2021-08-19,New Jersey,34,1067758,26731,2022,10
2021-08-20,New Jersey,34,1070698,26739,2940,8
2021-08-21,New Jersey,34,1072856,26750,2158,11
2021-08-22,New Jersey,34,1074306,26752,1450,2
2021-08-23,New Jersey,34,1075930,26755,1624,3
2021-08-24,New Jersey,34,1077787,26775,1857,20
2021-08-25,New Jersey,34,1079900,26796,2113,21
2021-08-26,New Jersey,34,1081954,26807,2054,11
2021-08-27,New Jersey,34,1084546,26826,2592,19
2021-08-28,New Jersey,34,1086480,26844,1934,18
2021-08-29,New Jersey,34,1088330,26849,1850,5
2021-08-30,New Jersey,34,1089838,26864,1508,15
2021-08-31,New Jersey,34,1091966,26882,2128,18
2021-09-01,New Jersey,34,1094249,26902,2283,20
2021-09-02,New Jersey,34,1096791,26919,2542,17
2021-09-03,New Jersey,34,1098526,26929,1735,10
2021-09-04,New Jersey,34,1100774,26942,2248,13
2021-09-05,New Jersey,34,1102488,26948,1714,6
2021-09-06,New Jersey,34,1104439,26952,1951,4
2021-09-07,New Jersey,34,1104793,26978,354,26
2021-09-08,New Jersey,34,1108291,27007,3498,29
2021-09-09,New Jersey,34,1110501,27024,2210,17
2021-09-10,New Jersey,34,1113165,27039,2664,15
2021-09-11,New Jersey,34,1115659,27054,2494,15
2021-09-12,New Jersey,34,1117506,27058,1847,4
2021-09-13,New Jersey,34,1119051,27079,1545,21
2021-09-14,New Jersey,34,1121089,27101,2038,22
2021-09-15,New Jersey,34,1123364,27122,2275,21
2021-09-16,New Jersey,34,1126322,27148,2958,26
2021-09-17,New Jersey,34,1128696,27165,2374,17
2021-09-18,New Jersey,34,1131319,27182,2623,17
2021-09-19,New Jersey,34,1133228,27190,1909,8
2021-09-20,New Jersey,34,1134851,27202,1623,12
2021-09-21,New Jersey,34,1137016,27240,2165,38
2021-09-22,New Jersey,34,1139367,27264,2351,24
2021-09-23,New Jersey,34,1141619,27288,2252,24
2021-09-24,New Jersey,34,1143855,27307,2236,19
2021-09-25,New Jersey,34,1146089,27323,2234,16
2021-09-26,New Jersey,34,1147199,27328,1110,5
2021-09-27,New Jersey,34,1148358,27346,1159,18
2021-09-28,New Jersey,34,1150246,27380,1888,34
2021-09-29,New Jersey,34,1152243,27400,1997,20
2021-09-30,New Jersey,34,1154570,27427,2327,27
2021-10-01,New Jersey,34,1156243,27443,1673,16
2021-10-02,New Jersey,34,1158178,27465,1935,22
2021-10-03,New Jersey,34,1159632,27472,1454,7
2021-10-04,New Jersey,34,1160878,27488,1246,16
2021-10-05,New Jersey,34,1162526,27525,1648,37
2021-10-06,New Jersey,34,1164378,27542,1852,17
2021-10-07,New Jersey,34,1166443,27551,2065,9
2021-10-08,New Jersey,34,1168312,27570,1869,19
2021-10-09,New Jersey,34,1170140,27590,1828,20
2021-10-10,New Jersey,34,1171573,27597,1433,7
2021-10-11,New Jersey,34,1172527,27603,954,6
2021-10-12,New Jersey,34,1174169,27624,1642,21
2021-10-13,New Jersey,34,1175915,27653,1746,29
2021-10-14,New Jersey,34,1177553,27673,1638,20
2021-10-15,New Jersey,34,1178936,27692,1383,19
2021-10-16,New Jersey,34,1180388,27720,1452,28
2021-10-17,New Jersey,34,1181284,27725,896,5
2021-10-18,New Jersey,34,1182051,27737,767,12
2021-10-19,New Jersey,34,1183289,27768,1238,31
2021-10-20,New Jersey,34,1184395,27783,1106,15
2021-10-21,New Jersey,34,1185863,27805,1468,22
2021-10-22,New Jersey,34,1187569,27828,1706,23
2021-10-23,New Jersey,34,1188709,27848,1140,20
2021-10-24,New Jersey,34,1189496,27851,787,3
2021-10-25,New Jersey,34,1190439,27863,943,12
2021-10-26,New Jersey,34,1191912,27896,1473,33
2021-10-27,New Jersey,34,1193201,27929,1289,33
2021-10-28,New Jersey,34,1195166,27949,1965,20
2021-10-29,New Jersey,34,1196472,27961,1306,12
2021-10-30,New Jersey,34,1197702,27972,1230,11
2021-10-31,New Jersey,34,1198917,27972,1215,0
2021-11-01,New Jersey,34,1199738,27980,821,8
2021-11-02,New Jersey,34,1200953,28004,1215,24
2021-11-03,New Jersey,34,1202251,28011,1298,7
2021-11-04,New Jersey,34,1203755,28011,1504,0
2021-11-05,New Jersey,34,1205140,28062,1385,51
2021-11-06,New Jersey,34,1206543,28080,1403,18
2021-11-07,New Jersey,34,1207469,28085,926,5
2021-11-08,New Jersey,34,1208321,28092,852,7
2021-11-09,New Jersey,34,1209785,28119,1464,27
2021-11-10,New Jersey,34,1211423,28134,1638,15
2021-11-11,New Jersey,34,1213246,28146,1823,12
2021-11-12,New Jersey,34,1215067,28152,1821,6
2021-11-13,New Jersey,34,1216705,28169,1638,17
2021-11-14,New Jersey,34,1218406,28172,1701,3
2021-11-15,New Jersey,34,1219768,28177,1362,5
2021-11-16,New Jersey,34,1221507,28200,1739,23
2021-11-17,New Jersey,34,1223455,28220,1948,20
2021-11-18,New Jersey,34,1225928,28230,2473,10
2021-11-19,New Jersey,34,1228167,28243,2239,13
2021-11-20,New Jersey,34,1230366,28250,2199,7
2021-11-21,New Jersey,34,1231968,28254,1602,4
2021-11-22,New Jersey,34,1233511,28265,1543,11
2021-11-23,New Jersey,34,1236151,28295,2640,30
2021-11-24,New Jersey,34,1238359,28307,2208,12
2021-11-25,New Jersey,34,1241210,28323,2851,16
2021-11-26,New Jersey,34,1243354,28326,2144,3
2021-11-27,New Jersey,34,1245344,28335,1990,9
2021-11-28,New Jersey,34,1247213,28339,1869,4
2021-11-29,New Jersey,34,1249454,28348,2241,9
2021-11-30,New Jersey,34,1252705,28390,3251,42
2021-12-01,New Jersey,34,1255893,28409,3188,19
2021-12-02,New Jersey,34,1260355,28420,4462,11
2021-12-03,New Jersey,34,1264818,28434,4463,14
2021-12-04,New Jersey,34,1269232,28452,4414,18
2021-12-05,New Jersey,34,1272728,28457,3496,5
2021-12-06,New Jersey,34,1275717,28465,2989,8
2021-12-07,New Jersey,34,1279667,28494,3950,29
2021-12-08,New Jersey,34,1283925,28518,4258,24
2021-12-09,New Jersey,34,1289542,28526,5617,8
2021-12-10,New Jersey,34,1295005,28543,5463,17
2021-12-11,New Jersey,34,1299601,28568,4596,25
2021-12-12,New Jersey,34,1303443,28576,3842,8
2021-12-13,New Jersey,34,1306722,28589,3279,13
2021-12-14,New Jersey,34,1311119,28613,4397,24
2021-12-15,New Jersey,34,1316108,28643,4989,30
2021-12-16,New Jersey,34,1323331,28659,7223,16
2021-12-17,New Jersey,34,1330728,28675,7397,16
2021-12-18,New Jersey,34,1338372,28708,7644,33
2021-12-19,New Jersey,34,1345717,28714,7345,6
2021-12-20,New Jersey,34,1352812,28730,7095,16
2021-12-21,New Jersey,34,1361306,28762,8494,32
2021-12-22,New Jersey,34,1373212,28790,11906,28
2021-12-23,New Jersey,34,1391334,28822,18122,32
2021-12-24,New Jersey,34,1410275,28848,18941,26
2021-12-25,New Jersey,34,1429756,28854,19481,6
2021-12-26,New Jersey,34,1443915,28861,14159,7
2021-12-27,New Jersey,34,1453647,28869,9732,8
2021-12-28,New Jersey,34,1468881,28917,15234,48
2021-12-29,New Jersey,34,1495354,28967,26473,50
2021-12-30,New Jersey,34,1530529,29000,35175,33
2021-12-31,New Jersey,34,1564253,29037,33724,37
2022-01-01,New Jersey,34,1596644,29053,32391,16
2022-01-02,New Jersey,34,1623096,29056,26452,3
2022-01-03,New Jersey,34,1644839,29073,21743,17
2022-01-04,New Jersey,34,1674453,29151,29614,78
2022-01-05,New Jersey,34,1711738,29209,37285,58
2022-01-06,New Jersey,34,1744002,29315,32264,106
2022-01-07,New Jersey,34,1782463,29374,38461,59
2022-01-08,New Jersey,34,1815163,29444,32700,70
2022-01-09,New Jersey,34,1843677,29456,28514,12
2022-01-10,New Jersey,34,1866733,29494,23056,38
2022-01-11,New Jersey,34,1892142,29634,25409,140
2022-01-12,New Jersey,34,1915417,29737,23275,103
2022-01-13,New Jersey,34,1939089,29853,23672,116
2022-01-14,New Jersey,34,1962198,29959,23109,106
2022-01-15,New Jersey,34,1979057,30079,16859,120
2022-01-16,New Jersey,34,1994502,30089,15445,10
2022-01-17,New Jersey,34,2003580,30120,9078,31
2022-01-18,New Jersey,34,2014702,30170,11122,50
2022-01-19,New Jersey,34,2025616,30315,10914,145
2022-01-20,New Jersey,34,2037690,30476,12074,161
2022-01-21,New Jersey,34,2049573,30618,11883,142
2022-01-22,New Jersey,34,2058497,30746,8924,128
2022-01-23,New Jersey,34,2067692,30759,9195,13
2022-01-24,New Jersey,34,2072536,30799,4844,40
2022-01-25,New Jersey,34,2078258,30950,5722,151
2022-01-26,New Jersey,34,2085385,31093,7127,143
2022-01-27,New Jersey,34,2092109,31208,6724,115
2022-01-28,New Jersey,34,2102227,31320,10118,112
2022-01-29,New Jersey,34,2107606,31391,5379,71
2022-01-30,New Jersey,34,2109783,31412,2177,21
2022-01-31,New Jersey,34,2111856,31442,2073,30
2022-02-01,New Jersey,34,2115305,31557,3449,115
2022-02-02,New Jersey,34,2119298,31663,3993,106
2022-02-03,New Jersey,34,2123207,31769,3909,106
2022-02-04,New Jersey,34,2126230,31868,3023,99
2022-02-05,New Jersey,34,2129191,31948,2961,80
2022-02-06,New Jersey,34,2131015,31966,1824,18
2022-02-07,New Jersey,34,2132154,31987,1139,21
2022-02-08,New Jersey,34,2134058,32094,1904,107
2022-02-09,New Jersey,34,2136387,32187,2329,93
2022-02-10,New Jersey,34,2139579,32260,3192,73
2022-02-11,New Jersey,34,2142157,32319,2578,59
2022-02-12,New Jersey,34,2144050,32374,1893,55
2022-02-13,New Jersey,34,2145211,32377,1161,3
2022-02-14,New Jersey,34,2146285,32399,1074,22
2022-02-15,New Jersey,34,2147857,32483,1572,84
2022-02-16,New Jersey,34,2150351,32544,2494,61
2022-02-17,New Jersey,34,2153093,32609,2742,65
2022-02-18,New Jersey,34,2155400,32647,2307,38
